epoch,split,week,tow,time_gps_s,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,ref_sys_id,cb_m,cd_mps,inter_gnss_m,ibb_m,used_obs,rejected_obs,pdop,r_inflation,gt_lat_deg,gt_lon_deg,gt_h_m,pred_lat_deg,pred_lon_deg,pred_h_m,enu_e_m,enu_n_m,enu_u_m,enu_3d_m,init_ok
2209,test,1900,131368.899999928,1149251368.9,3784032.941470626,900852.9159118898,5037887.324750209,0.0,0.0,0.0,0,-78774.80860531802,-51.893857630428236,1:0.000000;6:-1.942340,,12,1,1.6811705048431427,1.0,52.5139735119174,13.3910433313881,75.0074954679526,52.51402891814007,13.39096010806174,91.43874295521528,-5.649997230501368,6.165535338166217,16.431242009164503,18.43697395655214,1
2210,test,1900,131369.099999928,1149251369.1,3784033.587571028,900853.839024298,5037887.127256447,0.0,0.0,0.0,0,-78784.90295379862,-51.888521983841095,1:0.000000;6:-1.945663,,12,1,1.6811401551723502,1.0,52.5139737016883,13.3910547169008,75.008493822905,52.514021831672274,13.390971131575826,91.7946408977732,-5.674574395500196,5.355845325528067,16.78614230653168,18.511089845176052,1
2211,test,1900,131369.299999928,1149251369.3,3784033.937465169,900854.7732329485,5037887.201397805,0.0,0.0,0.0,0,-78794.99260731429,-51.88306110175528,1:0.000000;6:-1.951114,,12,1,1.6811098001821412,1.0,52.5139738887199,13.3910652082254,75.0092890548783,52.514018267164886,13.390983324548158,92.1922854501754,-5.5590510049741155,4.9383791188383075,17.182992065417288,18.722869777827206,1
2212,test,1900,131369.499999928,1149251369.5,3784035.3013049252,900855.8945705583,5037886.926579752,0.0,0.0,0.0,0,-78804.88230872423,-51.8739703706305,1:0.000000;6:-1.955231,,12,1,1.681079428415732,1.0,52.5139742043058,13.3910748112796,75.0098585451315,52.51400545158027,13.390994740028617,92.93968223407865,-5.436008308163094,3.4771597094603974,17.929820429018797,19.055689087208908,1
2213,test,1900,131369.699999928,1149251369.6999998,3784036.1892430135,900856.8296877807,5037886.635938841,0.0,0.0,0.0,0,-78814.83492475153,-51.866012364552255,1:0.000000;6:-1.959622,,12,1,1.681049037135159,1.0,52.5139744691551,13.3910835933114,75.0101829088437,52.513996158276385,13.39100511055518,93.36653353087604,-5.328167452214947,2.413540703453525,18.35634794351479,19.265774236958382,1
2214,test,1900,131369.899999928,1149251369.9,3784036.737728077,900857.527129593,5037886.434625789,0.0,0.0,0.0,0,-78824.59770806602,-51.85450487034342,1:0.000000;6:-1.952992,,12,1,1.6810186600202726,1.0,52.5139747987737,13.3910916654815,75.0102463698917,52.513990100752,13.391013233343815,93.62980488780886,-5.324731928916253,1.7027876265887372,18.619556072963533,19.4406821940568,1
2215,test,1900,131370.099999928,1149251370.1,3784037.0530143743,900858.1983710893,5037886.498715191,0.0,0.0,0.0,0,-78834.52748835403,-51.84620733456351,1:0.000000;6:-1.947217,,12,1,1.6809882833543148,1.0,52.5139751265982,13.3910991596249,75.0100377767252,52.513987155618906,13.391021776219755,93.96192217897624,-5.253534447047677,1.3385770521349585,18.95188210274292,19.712058440129645,1
2216,test,1900,131370.299999928,1149251370.3,3784037.611812282,900858.7789317671,5037886.597012891,0.0,0.0,0.0,0,-78844.45145710505,-51.83787991905701,1:0.000000;6:-1.940426,,11,1,1.7009141296094592,1.0,52.5139754388944,13.3911062499975,75.0095507168778,52.51398285810795,13.3910281889967,94.45256745070219,-5.29953712177123,0.8256036441632482,19.443014483638848,20.169222277848913,1
2217,test,1900,131370.499999928,1149251370.5,3784038.9510324835,900859.8261638829,5037886.376815238,0.0,0.0,0.0,0,-78854.3909075737,-51.829892027304,1:0.000000;6:-1.942404,,11,1,1.7008803304089615,1.0,52.5139757995226,13.3911130960381,75.0087829931628,52.513970634403734,13.391038626551786,95.21828698180616,-5.055712326185466,-0.5747654106956137,20.20950196351756,20.84021477854525,1
2218,test,1900,131370.699999928,1149251370.6999998,3784039.64677022,900860.5608253638,5037886.445448612,0.0,0.0,0.0,0,-78864.51941271742,-51.82541089157136,1:0.000000;6:-1.949267,,11,1,1.700846521367872,1.0,52.5139761968849,13.3911198457766,75.0077373690524,52.513964970237716,13.391046780328075,95.78818446584046,-4.960393678584136,-1.2492849681347895,20.780445049791254,21.400773697358208,1
2219,test,1900,131370.899999928,1149251370.9,3784040.6396748764,900861.8106343547,5037886.386422981,0.0,0.0,0.0,0,-78874.40007597307,-51.816222217712706,1:0.000000;6:-1.958017,,11,1,1.7008127112563645,1.0,52.5139767618105,13.3911266108336,75.0064210572378,52.51395569576778,13.391061302057732,96.50531983096153,-4.433796685919511,-2.3442015588817817,21.49889680518241,22.076149977761457,1
2220,test,1900,131371.099999928,1149251371.1,3784040.8216199563,900862.6310090953,5037886.395514937,0.0,0.0,0.0,0,-78884.41439610555,-51.80951305622816,1:0.000000;6:-1.964740,,11,1,1.7007788945167954,1.0,52.5139774871107,13.3911334777451,75.004846246744,52.51395312854624,13.391072436765448,96.73587522096932,-4.144057444535493,-2.7105897170994115,21.731027054611296,22.288069579178526,1
2221,test,1900,131371.299999928,1149251371.3,3784041.1457427577,900863.5086749756,5037886.687631304,0.0,0.0,0.0,0,-78894.26807778497,-51.79977155347798,1:0.000000;6:-1.974195,,12,1,1.6808057551955287,1.0,52.5139782726843,13.3911404960637,75.0030297445626,52.51395102826114,13.391083907392652,97.28325816616416,-3.8417917952675946,-3.0317250745733784,22.280226547867045,22.81138347734003,1
2222,test,1900,131371.499999928,1149251371.5,3784041.4854203234,900863.6263663188,5037886.626488239,0.0,0.0,0.0,0,-78904.51537971038,-51.79760951295427,1:0.000000;6:-1.978832,,10,2,1.7007112759511,1.0,52.5139793928543,13.3911476430912,75.0009928222475,52.51394814321317,13.391084435062684,97.45242548640817,-4.2911788377943605,-3.477420623944111,22.451430274711953,23.12084322411314,1
2223,test,1900,131371.699999928,1149251371.6999998,3784041.574338148,900864.2358802621,5037886.915155634,0.0,0.0,0.0,0,-78914.56859983498,-51.791722098651704,1:0.000000;6:-1.985383,,11,1,1.7006774770603388,1.0,52.5139807226063,13.391154861427,74.998760307015,52.51394809849606,13.39109286563033,97.82003117538989,-4.208880936937969,-3.630370174685332,22.821268449373214,23.48839202638022,1
2224,test,1900,131371.899999928,1149251371.9,3784040.4032396916,900864.2862342221,5037887.443090454,0.0,0.0,0.0,0,-78925.04793362544,-51.79381242417113,1:0.000000;6:-1.995692,,11,2,1.3392542970142445,1.0,52.5139823193995,13.3911620088664,74.9963610887808,52.51395902631038,13.391097582209703,97.55272879917175,-4.3739102191237045,-2.5920250512989647,22.556365687300683,23.122268865549326,1
2225,test,1900,131372.099999928,1149251372.1,3784039.7329635946,900864.7878719612,5037887.599926766,0.0,0.0,0.0,0,-78935.54710347044,-51.79628065508984,1:0.000000;6:-2.009709,,12,1,1.339232448296028,1.0,52.5139840909459,13.3911689309662,74.9938265038998,52.51396370521726,13.391107056878823,97.35106235463172,-4.200616323400944,-2.2684975468973096,22.357234066622688,22.86125923317558,1
2226,test,1900,131372.299999928,1149251372.3,3784039.3846197124,900865.1590125236,5037887.391914677,0.0,0.0,0.0,0,-78945.9193591908,-51.79641339636691,1:0.000000;6:-2.014434,,12,1,1.3392105953894724,1.0,52.5139860676758,13.3911754682416,74.9911901862374,52.51396437112455,13.391113563388705,97.03208658564836,-4.202704713541646,-2.414364187787452,22.040894559971477,22.5675190117185,1
2227,test,1900,131372.499999928,1149251372.5,3784039.5878105704,900865.3157288335,5037887.046028665,0.0,0.0,0.0,0,-78956.43634506066,-51.79941099704735,1:0.000000;6:-2.016496,,12,1,1.3391887498072979,1.0,52.5139880567657,13.391181442734,74.9884863688452,52.51396081120063,13.391115115862817,96.90000695828348,-4.5029146808806955,-3.0318514056148214,21.911518282603055,22.573945092027387,1
2228,test,1900,131372.699999928,1149251372.6999998,3784038.7767583323,900865.5849537633,5037886.721935255,0.0,0.0,0.0,0,-78967.1825657468,-51.80661923556866,1:0.000000;6:-2.022948,,13,1,1.314578961393551,1.0,52.5139902593093,13.3911867542418,74.9857487486094,52.51396422033803,13.391121740464955,96.20062262937427,-4.413768210423446,-2.8975828741751997,21.214871698796433,21.862024552279046,1
2229,test,1900,131372.899999928,1149251372.9,3784038.7292724466,900866.1365596747,5037886.585125979,0.0,0.0,0.0,0,-78977.51993685946,-51.806164546159984,1:0.000000;6:-2.021557,,11,1,1.7004747479198448,1.0,52.5139924349931,13.3911913777566,74.9830101913857,52.513962890594414,13.391129806578277,96.14169635716826,-4.180051189893251,-3.2876627225807304,21.158683952123255,21.81677017143952,1
2230,test,1900,131373.099999928,1149251373.1,3784040.0326650287,900866.4892972737,5037886.41961744,0.0,0.0,0.0,0,-78987.7440398421,-51.80369786832681,1:0.000000;6:-2.019740,,11,1,1.7004409425640237,1.0,52.5139943218553,13.3911953656509,74.9803012250672,52.51395236143847,13.391130414697574,96.831718262285,-4.409504760746349,-4.669302316751635,21.85141380679852,22.77565370557367,1
2231,test,1900,131373.299999928,1149251373.3,3784039.3915491104,900866.7003571385,5037886.395725518,0.0,0.0,0.0,0,-78998.03024620566,-51.80222180966469,1:0.000000;6:-2.017032,,12,1,1.339101310344534,1.0,52.5139962196358,13.3911988207153,74.9776508642351,52.51395632956381,13.391135626120917,96.4629524461925,-4.29026533619658,-4.438916704473268,21.485298596587526,22.35460610139995,1
2232,test,1900,131373.499999928,1149251373.5,3784038.844574309,900866.6780372544,5037886.55018076,0.0,0.0,0.0,0,-79008.46491045124,-51.80362243469732,1:0.000000;6:-2.015622,,12,1,1.3390794659432173,1.0,52.5139980911742,13.3912018457456,74.9750882379374,52.51396100541776,13.391137172229255,96.25854587368667,-4.390668374853449,-4.126855670376628,21.283454792720512,22.119998969616514,1
2233,test,1900,131373.699999928,1149251373.6999998,3784038.356014722,900866.9110672183,5037886.991841913,0.0,0.0,0.0,0,-79018.76775851588,-51.80251000767214,1:0.000000;6:-2.015814,,12,1,1.3390576131301133,1.0,52.5139999869347,13.3912045331694,74.9726378748119,52.51396642504008,13.391142178043767,96.35261055175215,-4.233272967968673,-3.7347248310298102,21.379970182752444,22.112708893309033,1
2234,test,1900,131373.899999928,1149251373.9,3784037.856838801,900866.8868476598,5037887.278520646,0.0,0.0,0.0,0,-79029.08249993651,-51.80164024284478,1:0.000000;6:-2.013258,,12,1,1.3390357428977449,1.0,52.5140018249336,13.3912069404671,74.9703159487068,52.51397149556802,13.391143533872341,96.28115389682353,-4.304656384587696,-3.375012846484511,21.310835605759305,22.001647495562818,1
2235,test,1900,131374.099999928,1149251374.1,3784037.6266732006,900867.073838372,5037887.516122248,0.0,0.0,0.0,0,-79039.41347551117,-51.8010999340097,1:0.000000;6:-2.011735,,12,1,1.3390138823007054,1.0,52.5140037610642,13.3912090859543,74.9681303851912,52.51397408280062,13.391146998498858,96.3597830971703,-4.215100181360093,-3.3025591327765564,21.391650465828643,22.051681931693434,1
2236,test,1900,131374.299999928,1149251374.3,3784037.1187658487,900867.2071347551,5037887.671695895,0.0,0.0,0.0,0,-79049.76895372845,-51.800981613653136,1:0.000000;6:-2.011676,,11,1,1.7002379304603388,1.0,52.5140054896696,13.3912109990521,74.9660794114924,52.51397823677011,13.39115064120669,96.20132594741881,-4.097676946692851,-3.032667603698167,21.235244500051255,21.838581412970385,1
2237,test,1900,131374.499999928,1149251374.5,3784036.510957874,900867.3932655609,5037887.871469484,0.0,0.0,0.0,0,-79060.26203656601,-51.80357256514843,1:0.000000;6:-2.006601,,11,1,1.7002040946724395,1.0,52.5140072549238,13.3912126786935,74.9641471028633,52.513983238207544,13.391155381794617,96.02624486386776,-3.8898696099842325,-2.672549189657591,21.062096017096753,21.584380773772992,1
2238,test,1900,131374.699999928,1149251374.6999998,3784036.4389838786,900867.2870585035,5037887.629689147,0.0,0.0,0.0,0,-79071.13693481324,-51.81337634682709,1:0.000000;6:-2.013664,,10,2,1.7001702553098323,1.0,52.5140089524157,13.3912141301769,74.9623032453514,52.5139825906179,13.39115410545311,95.77681240160018,-4.075060741429888,-2.9335067226865785,20.81450718206394,21.41156909174528,1
2239,test,1900,131374.899999928,1149251374.9,3784035.747265155,900867.9432002695,5037888.056411557,0.0,0.0,0.0,0,-79081.2634873413,-51.80875750761999,1:0.000000;6:-2.018936,,11,1,1.7001364279012785,1.0,52.5140106115996,13.3912154121284,74.960505865961,52.513988639077375,13.391165867220865,95.79838345944881,-3.363588665380253,-2.4450740882824658,20.83787623915252,21.24874589629473,1
2240,test,1900,131375.099999928,1149251375.1,3784035.870962004,900868.2614313784,5037888.1387044,0.0,0.0,0.0,0,-79091.35258022077,-51.80337796576137,1:0.000000;6:-2.030794,,11,1,1.7001025646053034,1.0,52.5140122838887,13.3912165655958,74.9587031412416,52.51398770550579,13.391170005271082,95.98176667001098,-3.1609664055719784,-2.7350512721885245,21.02306216015465,21.4345831932506,1
2241,test,1900,131375.299999929,1149251375.3,3784035.4859727295,900868.4682257945,5037888.433033203,0.0,0.0,0.0,0,-79101.60381939332,-51.80120994387505,1:0.000000;6:-2.035924,,12,1,1.3388827032354016,1.0,52.5140139863191,13.3912176134558,74.9568333056143,52.51399164425905,13.391174281836951,96.01654138695449,-2.941770290812058,-2.486196160674071,21.059706919828347,21.409027052678525,1
2242,test,1900,131375.499999929,1149251375.5,3784034.528282543,900868.1440911458,5037888.933490229,0.0,0.0,0.0,0,-79111.88361341733,-51.79974635084025,1:0.000000;6:-2.026862,,12,2,1.3142355128387804,1.0,52.514015652032,13.3912185915632,74.9548329366263,52.514001559871055,13.391172904267407,95.80099723953754,-3.101695672184249,-1.5681573561609348,20.846163355568116,21.13391019625945,1
2243,test,1900,131375.699999929,1149251375.7,3784033.8849394093,900867.6021354608,5037888.959826307,0.0,0.0,0.0,0,-79122.18312579508,-51.79862608393111,1:0.000000;6:-2.018971,,12,2,1.3142109865803624,1.0,52.5140175148686,13.3912195402946,74.9526479501013,52.51400706172012,13.391167333113495,95.3646371345967,-3.5443278836110763,-1.163212145317118,20.41198809528254,20.75005013592768,1
2244,test,1900,131375.899999929,1149251375.9,3784033.260248121,900867.1549409471,5037889.146082492,0.0,0.0,0.0,0,-79132.65066004284,-51.80077292940523,1:0.000000;6:-2.011840,,12,2,1.31418647163734,1.0,52.5140197094733,13.3912204606409,74.9502383353172,52.51401315226867,13.391163056190665,95.07957227341831,-3.897168016001058,-0.7296760353424769,20.129332709107995,20.51610053044827,1
2245,test,1900,131376.099999929,1149251376.1,3784030.9589513373,900865.9882019117,5037890.641109458,0.0,0.0,0.0,0,-79143.4952435329,-51.81009219170505,1:0.000000;6:-2.018324,,12,2,1.3141619477807742,1.0,52.5140220690228,13.3912213638583,74.9475766359121,52.51403921902409,13.391154188237348,94.73901960346848,-4.560526431207624,1.9084328595005324,19.791441055016904,20.39955039561346,1
2246,test,1900,131376.299999929,1149251376.3,3784029.414229334,900865.3004642993,5037891.585443645,0.0,0.0,0.0,0,-79154.3974309264,-51.82052224045732,1:0.000000;6:-2.022067,,12,2,1.314137430396927,1.0,52.5140247312837,13.391222240795,74.9446440786164,52.51405623479207,13.391149603069989,94.4769118083641,-4.931344416014264,3.5056734329842056,19.532264862680428,20.447916144047216,1
2247,test,1900,131376.499999929,1149251376.5,3784029.0387824923,900865.0761467289,5037891.963712574,0.0,0.0,0.0,0,-79164.74296591204,-51.82018057008713,1:0.000000;6:-2.022402,,12,2,1.3141129058996432,1.0,52.5140280187878,13.391223042247,74.9414322628898,52.51406127837559,13.391147669545468,94.52318096533418,-5.117020265910423,3.7010879718192777,19.581745580476113,20.574904824940965,1
2248,test,1900,131376.699999929,1149251376.7,3784028.9304257305,900864.4019939052,5037892.471364851,0.0,0.0,0.0,0,-79175.12390895476,-51.82061884791909,1:0.000000;6:-2.017890,,12,2,1.3140883617320605,1.0,52.5140323586743,13.3912236948474,74.9379500139362,52.51406591965009,13.39113837903714,94.76683817617595,-5.7920532483655025,3.7346269475538936,19.8288844437252,20.992379035066612,1
2249,test,1900,131376.899999929,1149251376.9,3784028.3189325733,900863.8448769031,5037893.078030942,0.0,0.0,0.0,0,-79185.57407655679,-51.82233554902268,1:0.000000;6:-2.017402,,12,2,1.314063807607174,1.0,52.5140373176069,13.3912241280063,74.9342170221864,52.51407439933781,13.391132481963506,94.80769138317555,-6.2218088236001465,4.126412743309383,19.873469998176056,21.229531246214044,1
2250,test,1900,131377.099999929,1149251377.1,3784027.601851799,900862.9701834344,5037893.76722527,0.0,0.0,0.0,0,-79195.78665357485,-51.81941252018444,1:0.000000;6:-2.019192,,13,1,1.3140392637813116,1.0,52.5140431376688,13.3912243154477,74.9302626342542,52.51408458727625,13.391122394428692,94.80676116514951,-6.919370758503067,4.612465540042342,19.8764931160023,21.5459394931433,1
2251,test,1900,131377.299999929,1149251377.3,3784026.7902463544,900862.6994934638,5037894.317487641,0.0,0.0,0.0,0,-79206.21021924818,-51.82065626213588,1:0.000000;6:-2.013986,,12,2,1.3140147226356482,1.0,52.5140496176448,13.3912242281534,74.926118829431,52.51409367363351,13.391121284318324,94.72475731465966,-6.988807736313587,4.902500440009615,19.79863277826328,21.56070045309225,1
2252,test,1900,131377.499999929,1149251377.5,3784026.157249841,900862.4823886483,5037895.2881913055,0.0,0.0,0.0,0,-79216.72045310191,-51.82349954011632,1:0.000000;6:-2.020215,,13,1,1.3139901833982819,1.0,52.5140566763168,13.3912239129794,74.9218206895296,52.514103731832975,13.391120332743789,95.08966764062643,-7.032011460315582,5.236284484542372,20.167840932180862,21.991127034484126,1
2253,test,1900,131377.699999929,1149251377.7,3784026.0168083403,900861.7949725675,5037895.26685141,0.0,0.0,0.0,0,-79227.14387792166,-51.82443989415305,1:0.000000;6:-2.037255,,11,2,1.6798290567315275,1.0,52.5140641102276,13.3912233682054,74.9174109862039,52.514105724600405,13.391110961625042,94.8927042670548,-7.631227101328343,4.6308015592193845,19.975287043267734,21.8790320310076,1
2254,test,1900,131377.899999929,1149251377.9,3784025.0454531177,900861.3744757824,5037895.613869822,0.0,0.0,0.0,0,-79237.81968962145,-51.830265011552264,1:0.000000;6:-2.056069,,12,1,1.6797984397903898,1.0,52.5140719623082,13.3912226435679,74.9129346487542,52.51411505501711,13.391108249845734,94.53373688273132,-7.766131094080743,4.795308910874962,19.62079571139151,21.63985684031491,1
2255,test,1900,131378.099999929,1149251378.1,3784024.196565176,900861.3016293931,5037896.092401629,0.0,0.0,0.0,0,-79248.27992701394,-51.83194509527937,1:0.000000;6:-2.070481,,11,1,1.7264276745371232,1.0,52.5140800334838,13.3912217538966,74.9084492117724,52.514123680985065,13.39111010188571,94.40062761679292,-7.579996080358283,4.857045124420508,19.49217206052505,21.470724243863256,1
2256,test,1900,131378.299999929,1149251378.3,3784024.4085433576,900861.0403933636,5037896.101477054,0.0,0.0,0.0,0,-79258.33919002485,-51.825922993394585,1:0.000000;6:-2.076252,,13,1,1.3138920202473832,1.0,52.5140882465016,13.3912207422705,74.9040285353172,52.514122691567955,13.391105635405394,94.49650520924479,-7.814544602119085,3.833010123251274,19.592470744785558,21.43884287522844,1
2257,test,1900,131378.499999929,1149251378.5,3784024.442606543,900860.9811561191,5037896.277617168,0.0,0.0,0.0,0,-79268.42905262744,-51.82053747663522,1:0.000000;6:-2.081238,,13,1,1.3138674673006885,1.0,52.514096830552,13.3912196213608,74.8997315288432,52.51412351638565,13.391104670371849,94.64809006080031,-7.803962290772253,2.9695724702999886,19.748353075541637,21.441026964406664,1
2258,test,1900,131378.699999929,1149251378.7,3784024.0859459196,900860.9876209985,5037896.833976398,0.0,0.0,0.0,0,-79278.6834791363,-51.81835076031977,1:0.000000;6:-2.089715,,11,1,1.424076328903133,1.0,52.5141061230333,13.3912183837242,74.8955896984621,52.514129022468104,13.39110597971479,94.87932394538075,-7.631048509162263,2.5482265583582677,19.983729182972958,21.54241843434286,1
2259,test,1900,131378.899999929,1149251378.9,3784021.8733742475,900860.3177071548,5037898.297332032,0.0,0.0,0.0,0,-79289.55461005049,-51.82795463875298,1:0.000000;6:-2.115310,,13,1,1.3138183489342097,1.0,52.5141158173409,13.3912169983484,74.8916255444542,52.51415348005373,13.3911039282115,94.63619663659483,-7.676266996826344,4.191065690889897,19.744565105564234,21.594859523501988,1
2260,test,1900,131379.099999929,1149251379.1,3784020.4819507357,900859.3282101388,5037899.223354731,0.0,0.0,0.0,0,-79300.22481131923,-51.83368217632255,1:0.000000;6:-2.134658,,13,1,1.3137938161324174,1.0,52.5141259092257,13.3912154581464,74.8878591358697,52.51416983060992,13.391094496030739,94.40778774768114,-8.21204558469744,4.887523538924342,19.519921461975397,21.733681531447356,1
2261,test,1900,131379.299999929,1149251379.3,3784019.2523110374,900858.2528999825,5037899.856609593,0.0,0.0,0.0,0,-79310.95094989116,-51.840477086814786,1:0.000000;6:-2.151719,,11,1,1.3644177231472883,1.0,52.514136320025,13.3912137891747,74.8843138437326,52.514183599505905,13.391083282287875,94.03075148630887,-8.860031090415697,5.261209162158775,19.146429330300215,21.743188102743733,1
2262,test,1900,131379.499999929,1149251379.5,3784018.264070455,900857.5546403438,5037900.1342508,0.0,0.0,0.0,0,-79321.68074506629,-51.84729465146993,1:0.000000;6:-2.168063,,12,1,1.3454450002441587,1.0,52.514147419359,13.3912120153857,74.8810081045028,52.51419312636239,13.391076647930706,93.56758971232921,-9.190009376148744,5.086226088778538,18.68657297168269,21.43627713913718,1
2263,test,1900,131379.699999929,1149251379.7,3784017.419876248,900856.99329183,5037900.368663407,0.0,0.0,0.0,0,-79332.31676819109,-51.85229490533617,1:0.000000;6:-2.182063,,11,1,1.3643762668725423,1.0,52.5141587922095,13.3912101645503,74.8779400155344,52.514201191469695,13.391071484024101,93.17470071092248,-9.414929344968812,4.718144757973489,18.296752015906236,21.1109667912087,1
2264,test,1900,131379.899999929,1149251379.9,3784016.3107125834,900856.5034326321,5037900.779738259,0.0,0.0,0.0,0,-79342.99331993469,-51.85806017523318,1:0.000000;6:-2.196732,,11,1,1.3643555352448726,1.0,52.514170586523,13.3912082422743,74.8750840671031,52.51421194272136,13.391068248424057,92.77520295418799,-9.50408713385643,4.6020740579786334,17.90011016158655,20.782701982177134,1
2265,test,1900,131380.099999929,1149251380.1,3784015.21343681,900856.1810683036,5037901.418176325,0.0,0.0,0.0,0,-79353.59737068253,-51.862485058681564,1:0.000000;6:-2.205979,,11,1,1.4707150987961395,1.0,52.5141825817858,13.3912064631424,74.872395197917,52.514223578308474,13.391067372366638,92.58676393795758,-9.442775249583494,4.562049562159006,17.714360132681843,20.58584114220475,1
2266,test,1900,131380.299999929,1149251380.3,3784014.0698573776,900856.0471071501,5037901.945007271,0.0,0.0,0.0,0,-79364.22847715823,-51.867407471513225,1:0.000000;6:-2.214456,,11,1,1.470699992309683,1.0,52.5141949151949,13.3912044731022,74.8698202525218,52.514234613599506,13.391069353970847,92.30890556704253,-9.173140398551139,4.417595953095796,17.439077202031747,20.19363940538611,1
2267,test,1900,131380.499999929,1149251380.5,3784013.022646066,900854.8322560121,5037902.495635285,0.0,0.0,0.0,0,-79374.83261362312,-51.87183304016786,1:0.000000;6:-2.219605,,9,1,1.6191897860053392,1.0,52.5142073301918,13.3912024467146,74.8673097504792,52.51424689558573,13.391055518327851,91.95464037824422,-9.974858898210034,4.402796026974134,17.08732132502503,20.269656458830138,1
2268,test,1900,131380.699999929,1149251380.7,3784012.09052604,900853.7534795263,5037903.053955606,0.0,0.0,0.0,0,-79385.39424734197,-51.87543000431751,1:0.000000;6:-2.224203,,9,1,1.6191704335368764,1.0,52.5142197908124,13.3912004162629,74.8648235401446,52.51425819653898,13.391043239924079,91.69379414245486,-10.670581569631642,4.273751042630309,16.82896026202406,20.3798960377459,1
2269,test,1900,131380.899999929,1149251380.9,3784011.1643573106,900852.8815215487,5037903.344625768,0.0,0.0,0.0,0,-79396.13987177137,-51.88252057578305,1:0.000000;6:-2.230053,,9,1,2.1344290157169277,1.0,52.5142322300581,13.3911983232684,74.8623314184235,52.514267650923614,13.39103390479725,91.2532389741391,-11.162241235874653,3.941600404390675,16.39089659114901,20.21863828791379,1
2270,test,1900,131381.099999929,1149251381.1,3784010.138243314,900852.17400717,5037903.649883581,0.0,0.0,0.0,0,-79406.84136562323,-51.88874396430011,1:0.000000;6:-2.234360,,9,1,2.1344403662021776,1.0,52.5142446795525,13.3911961491887,74.8598134877168,52.514277606826504,13.391027266995765,90.78826678730547,-11.465276386568101,3.6641172345347464,15.928441963375207,19.964808566811325,1
2271,test,1900,131381.299999929,1149251381.3,3784009.295879167,900851.2027111853,5037903.969905542,0.0,0.0,0.0,0,-79417.42949626026,-51.892764829448105,1:0.000000;6:-2.238358,,10,1,1.5888592699521533,1.0,52.5142572206615,13.3911938869825,74.8572567246138,52.514286804439166,13.391016222514658,90.4066159632057,-12.061494735253582,3.2920585903047463,15.549347008480982,19.95243086445122,1
2272,test,1900,131381.499999929,1149251381.5,3784008.3102509854,900850.3059058598,5037904.382545054,0.0,0.0,0.0,0,-79428.02897932616,-51.89701663460975,1:0.000000;6:-2.240303,,10,1,1.5888399909859694,1.0,52.5142697842972,13.3911915246172,74.8546554385972,52.51429737935434,13.391006734162493,90.02414175868034,-12.545268366054454,3.0707574302916925,15.169473268231137,19.92300752415652,1
2273,test,1900,131381.699999929,1149251381.7,3784007.420080167,900849.4451520796,5037904.831559105,0.0,0.0,0.0,0,-79438.619812282,-51.90109087852442,1:0.000000;6:-2.242439,,9,1,2.134474341839767,1.0,52.5142823575467,13.3911890851085,74.8520137244181,52.51430743147782,13.390997436762033,89.7321248035878,-13.010841299374679,2.790210960246406,14.880097225324382,19.96207809711452,1
2274,test,1900,131381.899999929,1149251381.9,3784006.294910744,900848.9458390771,5037905.398877162,0.0,0.0,0.0,0,-79449.13651208735,-51.90368428021427,1:0.000000;6:-2.249087,,9,1,2.1344856331138615,1.0,52.5142949135723,13.3911866144706,74.8493425240069,52.51431916384924,13.390994120263708,89.44580115936697,-13.06826196981715,2.6985558550329873,14.596444704434507,19.776700246100617,1
2275,test,1900,131382.099999929,1149251382.1,3784005.1028285096,900848.5397723669,5037906.0919462675,0.0,0.0,0.0,0,-79459.62364673283,-51.905728862602615,1:0.000000;6:-2.254329,,10,1,1.588782113049798,1.0,52.5143075095156,13.3911840934994,74.8466549268932,52.514331894108544,13.39099236819435,89.23279053531587,-13.016057706368983,2.7135021375805692,14.38612177738079,19.589317289273037,1
2276,test,1900,131382.299999929,1149251382.3,3784003.920839123,900848.2762538447,5037906.686643824,0.0,0.0,0.0,0,-79470.13831775168,-51.908272566900784,1:0.000000;6:-2.260737,,9,1,2.1345081451863837,1.0,52.5143199515188,13.3911815546323,74.8439640152612,52.51434378096692,13.390992624328849,88.96778773330152,-12.826303580686528,2.6517257598914084,14.123810297902372,19.2620801156245,1
2277,test,1900,131382.499999929,1149251382.5,3784002.9811862945,900847.8075067803,5037907.242769912,0.0,0.0,0.0,0,-79480.59759167764,-51.90975139170302,1:0.000000;6:-2.266060,,10,1,1.58874348709665,1.0,52.5143324850115,13.3911789934229,74.8412869193384,52.514354114740335,13.390989112952377,88.78672102186829,-12.890806155349972,2.406944058824097,13.945420649527161,19.14264924532067,1
2278,test,1900,131382.699999929,1149251382.7,3784001.9568197303,900847.3159349128,5037907.884348615,0.0,0.0,0.0,0,-79491.07018063108,-51.91150763289589,1:0.000000;6:-2.269615,,9,1,1.667390951545,1.0,52.5143447595678,13.3911764919828,74.8386492420031,52.514365541186415,13.390985563497445,88.62009277753532,-12.961951194315791,2.3125676265677297,13.781429972333747,19.060114371997155,1
