epoch,week,tow,time_gps_s,gt_pos_E_x_m,gt_pos_E_y_m,gt_pos_E_z_m,gt_vel_E_x_mps,gt_vel_E_y_mps,gt_vel_E_z_mps,gt_lat_deg,gt_lon_deg,gt_h_m,gt_pos_std_N_n_m,gt_pos_std_N_e_m,gt_pos_std_N_d_m,speed_mps,is_static,sat_pos_E_x_m,sat_pos_E_y_m,sat_pos_E_z_m,sat_vel_E_x_mps,sat_vel_E_y_mps,sat_vel_E_z_mps,sat_bias_m,sat_drift_mps,elev_rad,azim_rad,elev_deg,azim_deg
4190,1900,131769.4,1149251769.4,3783840.196331145,900760.6209018566,5038028.101869924,0.8104495864453545,-0.29540259777103917,-0.5521559398234832,52.5162882847018,13.3902950655873,76.033405056463,376.3464636099507,54.08762121651814,0.000628457985211,1.02419109975711,0,11621815.256559351,1587491.3001627852,15769624.837394074,-158.68637176630187,354.1896242328307,-97.12207642776755,43383.25169761998,-0.00025412871933180474,0.7515169644688331,-0.5220031568542526,43.05875029654718,-29.908577780254177
4191,1900,131769.6,1149251769.6,3783840.2971024592,900760.5543133167,5038028.040788777,0.8295246667451878,-0.252327865294806,-0.574036385312027,52.516287361575,13.3902937675973,76.0352073588148,378.0108881045706,54.11522403291727,0.0006308579315313,1.03985493988587,0,11621783.52331851,1587562.1409578812,15769605.40783209,-158.71600962156313,354.18853039232846,-97.1923738690963,43383.251646794204,-0.000254128965025302,0.7515194448024222,-0.5219926209813511,43.05889240919362,-29.90797411920344
4192,1900,131769.8,1149251769.8,3783840.431295965,900760.5041681621,5038027.951674477,0.8485826389704594,-0.20432993215538026,-0.596778413829245,52.5162860261371,13.3902925912284,76.0368676319557,377.65984422390335,54.210541391519556,0.000633345381109,1.0573493706194,0,11621751.78414358,1587632.981534295,15769585.964228824,-158.74564740113829,354.1874371863506,-97.26267122760116,43383.251595968366,-0.0002541293554583847,0.7515219238868783,-0.5219820734989836,43.05903445027002,-29.907369792979303
4193,1900,131770.0,1149251770.0,3783840.597827612,900760.4713056509,5038027.835178239,0.8625432415195199,-0.15548285958157576,-0.6158684737099204,52.5162842880836,13.3902915522054,76.0383791548373,382.7331692596195,54.34333340535374,0.0006359153752603,1.07119080467695,0,11621720.039040187,1587703.8218917537,15769566.506553074,-158.77528510906103,354.18634461617796,-97.3329685053108,43383.25154514244,-0.0002541297575849707,0.7515244016002229,-0.5219715134359393,43.0591764127875,-29.906764745935458
4194,1900,131770.2,1149251770.2,3783840.7366786464,900760.4411132836,5038027.738661686,0.8675576823964022,-0.10063129672586163,-0.6293508086250866,52.5162828469055,13.3902906458744,76.0397346569322,383.00449664246474,54.50087089828292,0.0006385629076067,1.0765061218975,0,11621688.28800781,1587774.6620321167,15769547.034831053,-158.80492274242107,354.18525268101183,-97.40326570151653,43383.25149431644,-0.0002541303117433407,0.7515268789142688,-0.5219609497617934,43.05931835242687,-29.906159491990756
4195,1900,131770.4,1149251770.4,3783840.9019608097,900760.4284734944,5038027.619103952,0.8617723894337229,-0.04929780615652282,-0.634151451474048,52.5162810673816,13.3902899009084,76.040927050824,388.39016059637595,54.70530180868002,0.0006412829288426,1.07108822619278,0,10598466.131622382,2038477.9194770043,17192505.583304737,-197.95364565430106,399.7309114753912,-380.0464517097995,42040.150755205585,-0.00029708600231970195,0.7904338169903825,-0.35573197486801766,45.288521697965024,-20.381940797791284
4196,1900,131770.6,1149251770.6,3783841.031396002,900760.4183439551,5038027.525629136,0.846656198354438,0.0032474262886896532,-0.6322061707292034,52.5162796750244,13.3902893142014,76.0419495342539,391.81261351072584,54.93947728154603,0.0006440703818694,1.05665600187458,0,10598426.545996973,2038557.8687188318,17192429.56822229,-197.97777698821042,399.72927883636106,-380.1231737390798,42040.15069578836,-0.00029708633505484054,0.7904342761182931,-0.35572137065110826,45.28854800405655,-20.38133322091733
4197,1900,131770.8,1149251770.8,3783841.1738505443,900760.4230943541,5038027.419577204,0.8243149459649385,0.051922667423369984,-0.624183500003921,52.5162780989981,13.3902888963124,76.042796095366,397.441254901255,55.1944065902009,0.0006469201608971,1.0352758739634,0,10598386.955539089,2038637.8176320505,17192353.537793234,-198.00190823658482,399.72764664124367,-380.1998954123382,42040.15063637102,-0.00029708683079941414,0.7904347338365808,-0.3557107562697493,45.28857422938264,-20.380725061663327
4198,1900,131771.0,1149251771.0,3783841.2629253287,900760.4232393425,5038027.353934916,0.7969194733906089,0.09591421969989392,-0.6115584213225951,52.5162771218638,13.3902885945245,76.0434593008891,399.2111328528901,55.47207301336099,0.0006498270702742,1.00910053379254,0,12193083.35620638,1164599.6399703503,16806517.645683464,-17.170464670980742,552.1982269015886,-403.1826191391308,40524.3433730036,-0.0004581742373375164,0.8290476827473521,-0.441840702129857,47.500933236524105,-25.31560744913777
4199,1900,131771.2,1149251771.2,3783841.378157398,900760.4407793515,5038027.265450697,0.7643156500466739,0.1360196220076521,-0.5943576087769695,52.5162758096332,13.3902884527779,76.0439331909987,405.19148021858757,55.767769748448835,0.0006527857576485,0.977722208803938,0,12193079.92673125,1164710.0814555744,16806437.002929974,-17.195397793230434,552.1940282419965,-403.25800606492606,40524.343281368674,-0.00045817507179890526,0.8290495319361805,-0.4418277693834671,47.501039187239506,-25.314866457352114
4200,1900,131771.4,1149251771.4,3783841.489425138,900760.4665360134,5038027.178219198,0.7245864221126271,0.1697882088839253,-0.5707156505206833,52.5162745181852,13.3902884423008,76.0442122404283,405.153212430298,56.068630550220895,0.0006557907181832,0.937853865341097,0,12193076.492258241,1164820.5221000423,16806356.34510781,-17.22033101827657,552.1898299513254,-403.3333926124963,40524.34318973364,-0.00045817557717479457,0.8290513802498768,-0.4418148289882815,47.50114508781351,-25.31412502732275
4201,1900,131771.6,1149251771.6,3783841.6035452452,900760.4992193249,5038027.087376231,0.6754408119162469,0.1948436287480959,-0.538501383680775,52.5162731757615,13.3902885213531,76.0442902283601,409.07642543693663,56.407826696187314,0.0006588363085894,0.885532647784323,0,12193073.052799175,1164930.9619061043,16806275.672211975,-17.24526434489802,552.1856320285348,-403.40877878199126,40524.34309809851,-0.00045817583547128987,0.8290532277047206,-0.4418018806416352,47.50125093917891,-25.313383141708243
4202,1900,131771.8,1149251771.8,3783841.685793281,900760.529561661,5038027.020466069,0.6142267883899686,0.21011461797068373,-0.49554605744684954,52.5162721891834,13.3902886755858,76.0441615761794,410.8028689752542,56.728701090862494,0.0006619166819085,0.816693697362688,0,10598188.930878974,2039037.5573097738,17191973.1554736,-198.12256317790118,399.719492308626,-380.5834984520409,42040.15033928286,-0.0002970893457621479,0.7904370169258657,-0.35565760797146884,45.28870504076291,-20.37767988848355
4203,1900,131772.0,1149251772.0,3783841.764153983,900760.5635534346,5038026.95554058,0.5407570937292195,0.21115429594939064,-0.4409202321757251,52.5162712343989,13.3902888953765,76.0438208428733,416.2723527449039,57.072047459111026,0.0006650257292557,0.728982182401086,0,10598149.311472557,2039117.5042705364,17191897.032980934,-198.14669390590336,399.7178627712983,-380.66021799463874,42040.15027986493,-0.00029708980512693344,0.7904374721671439,-0.3556469611493917,45.28873112416682,-20.377069870513303
4204,1900,131772.2,1149251772.2,3783841.838275273,900760.5995943641,5038026.893140155,0.4552029757441219,0.19748320252647822,-0.3746665124701402,52.5162703194483,13.390289158994,76.0432628949843,423.8571748542018,57.39568527001686,0.000668157004936,0.621759085155139,0,9924283.898315584,848013.8264398817,17455003.021958113,-64.83097355240238,537.2864499006331,-244.9646151623872,39574.79434751094,-0.00027990762574501914,0.7629928915120221,-0.3863177590807694,43.71627248212196,-22.13437714627982
4205,1900,131772.4,1149251772.4,3783841.8794970824,900760.6279751046,5038026.856363514,0.3578936551593115,0.16927300750522045,-0.2970609894730247,52.5162697855021,13.3902894250717,76.0424822989693,429.42473744475944,57.72704851695361,0.0006713037074148,0.494961060023763,0,10598070.058171382,2039277.3972061696,17191744.741961654,-198.19495509921848,399.7146050239583,-380.8136560098475,42040.150161028774,-0.00029709100985760766,0.7904383815478256,-0.35562565114499106,45.288783227841854,-20.375848897199734
4206,1900,131772.6,1149251772.6,3783841.9037099094,900760.6493310585,5038026.833237282,0.25261727806674206,0.12682160575797993,-0.21098263672040457,52.5162694557989,13.3902896485069,76.0414744795352,434.8272987051156,58.05217648735121,0.00067445866156,0.352722102883242,0,10598030.42428637,2039357.3431875373,17191668.573431827,-198.2190855663427,399.7129768149162,-380.89037448441894,42040.15010161055,-0.0002970913239830854,0.7904388363895974,-0.3556149910639557,45.28880928835572,-20.37523811954715
4207,1900,131772.8,1149251772.8,3783841.937408284,900760.6688898733,5038026.803060042,0.1471917788614929,0.07650801760497246,-0.12339674424327399,52.5162690247019,13.3902898138303,76.0402336145488,439.63327999566184,58.33532509915039,0.0006776142477885,0.206750218892492,0,9541527.290742945,2357017.81310199,17571521.762819927,-101.37695710861999,360.79935489015276,-632.2130178761248,29132.544015585532,-0.0003161690501656267,0.776906613275924,-0.1752246965970398,44.513470016512855,-10.039635581470739
4208,1900,131773.0,1149251773.0,3783841.915081711,900760.6609543914,5038026.8192613255,0.05348350663058621,0.028033725828566045,-0.04487888429661906,52.5162692812874,13.3902897762776,76.0387542589494,440.1444396211378,58.86782819280563,0.0006807623220741,0.0752362247926123,1,9541507.021317624,2357089.975964218,17571395.314434588,-101.39899791648685,360.79381199656626,-632.2916397020782,29132.54395235165,-0.00031616957752097125,0.7769047216106157,-0.17521383523449244,44.51336163207444,-10.03901327123701
4209,1900,131773.2,1149251773.2,3783839.8461432313,900761.7498374365,5038028.167197588,-0.014692330489920023,-0.007702112639209346,0.012328750325216051,52.5162892069084,13.3903124380096,76.0370327323577,537.0220769457757,422.2686357580913,0.0006838949158738,-0.0206684590357776,1,10724765.377727168,1847300.2812135087,16010465.563319592,-66.82738227434709,314.73994610214845,-308.63725100670405,31571.85291635595,-0.0002684417956446011,0.736077504787718,-0.36808355898634926,42.174134418856895,-21.089634438072498
4210,1900,131773.4,1149251773.4,3783839.9838936864,900761.2778435645,5038028.145787705,-0.058621954398557205,-0.030717013967888132,0.04918882118948445,52.5162889136925,13.3903052043547,76.0350741322505,460.38807966704235,105.26211917362662,0.0006870088595842,-0.082459739355767,1,11621179.465419857,1588908.0746971953,15769233.575103084,-159.2791148518952,354.1678681017741,-98.528009637386,43383.25068108942,-0.0002541367332794055,0.7515664508868668,-0.5217914228596076,43.06158565944373,-29.89644631598158
4211,1900,131773.6,1149251773.6,3783839.961758731,900761.2657633149,5038028.161684306,-0.09631113896270643,-0.05050329003023528,0.08081995989981575,52.5162891741273,13.3903051067533,76.0328823396493,464.3704404096477,104.43598951105004,0.000690102127588,-0.135492744124472,1,11621147.613623936,1588978.911146875,15769213.864371764,-159.30875122909,354.1667869643698,-98.5983054308728,43383.25063026205,-0.00025413698767806636,0.7515689194509649,-0.5217807688221026,43.06172709774801,-29.895835884597762
4212,1900,131773.8,1149251773.8,3783839.615410634,900761.1789454503,5038028.432448525,-0.14216017557662622,-0.07453425812021658,0.11929239770782651,52.516293200863,13.3903050441587,76.0304703479706,409.5898764222353,46.606144221779346,0.0006931714810581,-0.19998886795117,1,11621115.755903661,1589049.7473828702,15769194.139576074,-159.33838753235764,354.1657064620346,-98.66860114127417,43383.2505794346,-0.0002541374072149795,0.7515713927909051,-0.5217701584709153,43.061868809687894,-29.895227956255585
4213,1900,131774.0,1149251774.0,3783839.545806628,900761.1497370203,5038028.486287713,-0.1953257740737563,-0.10245440455860724,0.16391390171766276,52.5162940263754,13.390304863042,76.0278718491878,391.65038866426477,46.211819908319775,0.0006962125047362,-0.274803257271959,1,11621083.892258195,1589120.583400994,15769174.400721926,-159.36802376113454,354.1646265947118,-98.73889676808581,43383.25052860706,-0.00025413779790791783,0.7515738610233779,-0.5217594989007714,43.06201022899143,-29.894617207874916
4214,1900,131774.2,1149251774.2,3783839.470942497,900761.1146073253,5038028.544940902,-0.23925381970503248,-0.12555170637797555,0.20078741575834214,52.5162949244823,13.3903046150169,76.0251449652285,371.24444921610433,45.75923993249017,0.0006992224954095,-0.336632154650715,1,11621052.022682989,1589191.4192019212,15769154.64780472,-159.3976599164032,354.1635473627988,-98.8091923123352,43383.250477779446,-0.0002541383563376647,0.7515763287285109,-0.5217488331490964,43.06215161808064,-29.894006105318603
4215,1900,131774.4,1149251774.4,3783839.4088094668,900761.081875783,5038028.593555991,-0.25300373219834743,-0.13282629223068043,0.21233716025469387,52.5162956754172,13.3903043579273,76.0223272704455,366.1341939026712,45.347897040641776,0.0007022067015101,-0.356006716283655,1,11621020.147180956,1589262.2547889533,15769134.880834533,-159.4272959968167,354.16246876628196,-98.87948777292878,43383.25042695175,-0.00025413878441733165,0.751578795637613,-0.5217381590157452,43.06229296156063,-29.893394522527615
4216,1900,131774.6,1149251774.6,3783839.361529892,900761.053035582,5038028.630309413,-0.22740836117676186,-0.11945623841058481,0.1908678372706474,52.5162962520188,13.3903041059307,76.0194385625987,366.888835087636,45.00095687301655,0.0007051736401793,-0.32002325998696,1,10724671.734490655,1847740.9171952754,16010033.13508728,-67.02430524644227,314.7073788326401,-309.13815945749116,31571.8525405354,-0.0002684447295345868,0.736080715228917,-0.3680076852970503,42.17431836358796,-21.085287195899582
4217,1900,131774.8,1149251774.8,3783839.310516848,900761.027279928,5038028.669229609,-0.16178843728055695,-0.08494216358199116,0.13578400593644993,52.5162968612753,13.3903039108723,76.0164937564841,363.53142134011625,44.77213610418713,0.0007081329040995,-0.227657562711684,1,10724658.334384171,1847803.8614745645,16009971.302372973,-67.0524374568978,314.70272883101177,-309.20971676025033,31571.852486846394,-0.0002684451641331319,0.7360811697741346,-0.36799681476560436,42.17434440711053,-21.084664360326663
4218,1900,131775.0,1149251775.0,3783839.2674682606,900761.008568804,5038028.700901334,-0.060482367658470905,-0.03167285005346215,0.05074647788968887,52.5162973640089,13.3903037895934,76.0135047604726,363.26399381004205,44.70289466285021,0.0007110956092059,-0.0850675687103624,1,10724644.928652482,1847866.804823319,16009909.455343332,-67.08056975688088,314.6980794456286,-309.2812737994325,31571.852433157306,-0.0002684456134202352,0.7360816231648909,-0.3679859351727795,42.17437038448733,-21.08404100557498
4219,1900,131775.2,1149251775.2,3783839.24955704,900761.0032733299,5038028.711399914,0.06623215692273139,0.034515450290435186,-0.05554081263892033,52.516297554419,13.3903037748101,76.0104860739283,364.04663306522195,44.66103745115,0.0007140739259984,0.0930741467217426,1,9541283.766785508,2357883.694349352,17570003.344372064,-101.64145268857288,360.732867000874,-633.1564419871066,29132.543256771776,-0.0003161757993742261,0.7768839879278556,-0.17509426994237545,44.51217367955852,-10.032162684622465
4220,1900,131775.4,1149251775.4,3783839.26285249,900761.0132513496,5038028.695870487,0.2043807817993362,0.10650353609515316,-0.1713882754880813,52.5162973607847,13.390303872441,76.0074400426756,365.9133741130419,44.52614343153669,0.0007170803127553,0.28720802242357,0,9541263.44446996,2357955.843920749,17569876.707291994,-101.66349456646209,360.72732898692226,-633.2350569395751,29132.54319353659,-0.0003161763168767114,0.7768820857058416,-0.17508331053702822,44.512064690265426,-10.031534756950094
4221,1900,131775.6,1149251775.6,3783839.309629404,900761.040168118,5038028.652318613,0.34657759488435474,0.18222006902311388,-0.2909179605576207,52.5162967536686,13.3903040985893,76.0043653621013,372.3751340827494,44.338015228974164,0.0007201266677446,0.487804717695122,0,9541243.1177518,2358027.9923868547,17569750.054495092,-101.68553653196345,360.7217913783659,-633.3136713174271,29132.543130301292,-0.0003161766508128494,0.7768801809400417,-0.175072338456297,44.51195555522413,-10.030906103031716
4222,1900,131775.8,1149251775.8,3783839.391414337,900761.0857946109,5038028.579290025,0.49143826261312573,0.26674602100962963,-0.413999480425043,52.5162957116034,13.3903044734257,76.0012613252326,381.6112684998124,44.078939750267644,0.0007232243648555,0.695744619437968,0,9541222.78661952,2358100.139743989,17569623.385975435,-101.70757858663568,360.7162541771091,-633.3922851220552,29132.543067065897,-0.0003161772143963996,0.7768782733810506,-0.17506135299451472,44.51184626014477,-10.03027668243559
4223,1900,131776.0,1149251776.0,3783839.48668397,900761.1487731831,5038028.493082205,0.6391918988234156,0.36663886071194746,-0.541968339359907,52.5162944752656,13.3903050509187,75.9981274397193,384.0350399084711,43.74910360245984,0.0007263843210288,0.914724012243132,0,9541202.451077515,2358172.285991658,17569496.701717213,-101.72962073215665,360.7107173837392,-633.4708983541956,29132.54300383038,-0.00031617779859516304,0.7768763641500397,-0.1750503577520316,44.511736869265725,-10.029646701446582
4224,1900,131776.2,1149251776.2,3783839.6230446524,900761.2376880973,5038028.371575696,0.7868173572618906,0.48955223162495565,-0.6739299431970863,52.5162927180077,13.3903058599068,75.9949638440978,387.6845404280279,43.371097725740206,0.0007296170371543,1.14582917990213,0,9541182.111135103,2358244.4311405504,17569370.001743205,-101.75166296511067,360.70518099592437,-633.5495110149635,29132.542940594747,-0.00031617851800547214,0.7768744518421803,-0.17503934860756654,44.51162730209626,-10.029015923932684
4225,1900,131776.4,1149251776.4,3783839.777449613,900761.3517715129,5038028.232099639,0.9242460868544818,0.6482370944229543,-0.8046373883899339,52.5162906957423,13.3903069680075,75.9917699423288,384.94191090573844,42.96794069503427,0.0007329326744697,1.38632012408632,0,9541161.76677868,2358316.5751739033,17569243.28604424,-101.77370528751622,360.69964501561725,-633.6281230996659,29132.542877359014,-0.00031617906173172133,0.7768725375270283,-0.17502832903807633,44.51151761991739,-10.028384549108846
4226,1900,131776.6,1149251776.6,3783839.9387985202,900761.4961867731,5038028.082018112,1.0437196971085183,0.8423218573688718,-0.9282367095066895,52.5162885172182,13.3903084870794,75.988545664355,375.8452114968673,42.542831365608734,0.0007363032614203,1.63109788376095,0,9541141.418017475,2358388.7181033823,17569116.554617334,-101.79574769928354,360.6941094421095,-633.7067346115954,29132.542814123168,-0.0003161794256811845,0.776870621740119,-0.17501730110760103,44.51140785341304,-10.027752695235847
4227,1900,131776.8,1149251776.8,3783840.1360690934,900761.6886216197,5038027.896570842,1.1329651292640275,1.0739819137467628,-1.0359582220046475,52.5162858167993,13.3903105717368,75.9852903657269,374.4455746817236,42.13786049349881,0.0007396542606167,1.87356787251555,0,9541121.064848088,2358460.8599316743,17568989.807483952,-101.81779019757512,360.68857427439315,-633.7853455492551,29132.54275088722,-0.00031617992605485296,0.7768687032485793,-0.17500626166929065,44.511297931944775,-10.027120182012466
4228,1900,131777.0,1149251777.0,3783840.330356763,900761.9263993006,5038027.705257707,1.1803911933715738,1.3411684299828606,-1.1187907019245917,52.5162830301151,13.3903133163388,75.9820045315977,365.1446781969228,41.756569715825584,0.0007429901591918,2.10802010466807,0,9541100.707269402,2358533.0006477046,17568863.04462618,-101.83983278522841,360.6830395136279,-633.8639559127791,29132.542687651166,-0.0003161804740254108,0.7768667835061717,-0.1749952154844616,44.51118793880707,-10.026487282242039
4229,1900,131777.2,1149251777.2,3783840.5395716294,900762.2240867491,5038027.492131544,1.1740965184876953,1.6352826698381944,-1.1663283097970971,52.5162799216561,13.3903168685336,75.9786891994744,363.6822520774256,41.41982614871967,0.0007463193818942,2.32657984415584,0,9541080.34527785,2358605.1402531923,17568736.266044088,-101.86187546205791,360.67750516050154,-633.9425657025705,29132.542624414997,-0.00031618120859396487,0.7768648615256972,-0.1749841601814969,44.51107781743758,-10.025853860040925
4230,1900,131777.4,1149251777.4,3783840.752793863,900762.5854897884,5038027.264663263,1.1051880040328488,1.939648088018898,-1.168974858591901,52.5162766017449,13.3903213201104,75.9753446230421,365.20997224438804,41.138368608363265,0.0007496496143886,2.51995584279436,0,9541059.978882624,2358677.2787574492,17568609.47174367,-101.88391822678756,360.6719712132396,-634.021174917884,29132.542561178725,-0.00031618174307368463,0.776862938089316,-0.17497309848398482,44.510967612650774,-10.025220071459232
4231,1900,131777.6,1149251777.6,3783840.9316504356,900763.0034281741,5038027.052756625,0.9675536837660184,2.2305692655153964,-1.1179624211906396,52.5162735119694,13.3903266990794,75.9719717807639,362.2012340691391,40.914948657854474,0.0007529879088978,2.67608657453856,0,9541039.608079331,2358749.4161554626,17568482.66172127,-101.90596108013288,360.66643767298683,-634.099783559508,29132.542497942344,-0.0003161821024756743,0.7768610148829972,-0.17496203555248654,44.51085742104558,-10.024586212175338
4232,1900,131777.8,1149251777.8,3783841.067208406,900763.4725614529,5038026.864024953,0.7632334054269686,2.478575933666775,-1.0095789697143693,52.516270764752,13.3903329593846,75.9685711977456,351.4328104646901,40.77024361676064,0.0007563407163181,2.78300441720837,0,10596998.24935633,2041435.8247805026,17189682.806335725,-198.84644715103423,399.6707988908835,-382.88492975929785,42040.148556701366,-0.0002971043669766424,0.7904504285470982,-0.3553354923971852,45.289473470055974,-20.35922402556167
4233,1900,131778.0,1149251778.0,3783841.178032668,900763.9896455351,5038026.685195173,0.5116054551800415,2.657467419643656,-0.8536281110073553,52.5162681640777,13.3903399912061,75.9651434536312,349.44952175331497,40.6464363781143,0.00075971391222,2.83770227122922,0,10596958.485172696,2041515.7620074002,17189606.223556545,-198.8705752638093,399.66918264382224,-382.96163860424207,42040.14849728043,-0.0002971048579638591,0.7904508548996765,-0.3553246160799794,45.28949789825929,-20.358600858489122
4234,1900,131778.2,1149251778.2,3783841.223703934,900764.5298589036,5038026.550830352,0.24045272970830922,2.7621264620494888,-0.6699278302707311,52.5162662203426,13.3903475767333,75.9616892911595,342.2694742908676,40.54096374824169,0.0007631128202825,2.85236102296842,0,10596918.7161651,2041595.69891294,17189529.625434227,-198.89470328810287,399.66756683929054,-383.03834709155757,42040.14843785939,-0.0002971055483402989,0.7904512821476094,-0.3553137427217164,45.28952237776265,-20.35797786095152
4235,1900,131778.4,1149251778.4,3783841.2272271584,900765.0867142022,5038026.444921341,-0.03229614536529579,2.8089998325951346,-0.4747742667973464,52.516264697124,13.3903555445234,75.9582095600861,341.0995087762987,40.40324884157086,0.0007665422902221,2.8490232896447,0,10596878.942331603,2041675.6354962261,17189453.011972528,-198.9188312254091,399.6659514784678,-383.1150552222603,42040.14837843824,-0.0002971060442247947,0.790451709690191,-0.3553028685936963,45.289546874148144,-20.357354819310082
4236,1900,131778.6,1149251778.6,3783841.165365983,900765.6450654092,5038026.387493864,-0.2928232879964668,2.8202514950893414,-0.2824121779461914,52.5162638901406,13.3903637568,75.9547049465835,331.66622993964194,40.233957449089864,0.000770006774579,2.84944215800199,0,10596839.163669389,2041755.5717547277,17189376.383166187,-198.94295907535323,399.6643365606221,-383.19176299472406,42040.14831901702,-0.00029710636142856226,0.7904521384942461,-0.3552919980069599,45.28957144281074,-20.356731980569254
4237,1900,131778.8,1149251778.8,3783841.0584322065,900766.2054699692,5038026.3632971,-0.5299464063531516,2.8192877688076448,-0.10534075530074682,52.5162635741656,13.3903721522606,75.9511765287556,329.68292503386357,40.022813714302096,0.0007735103558106,2.8705963477442,0,10596799.380184026,2041835.507695735,17189299.739021923,-198.967086836172,399.6627220849419,-383.2684704092554,42040.148259595684,-0.0002971068742436518,0.7904525679389823,-0.3552811275969778,45.28959604818166,-20.356109151955703
4238,1900,131779.0,1149251779.0,3783840.904001265,900766.7630397904,5038026.375008799,-0.738758914327295,2.8282373702487105,0.04884955978761034,52.5162637887343,13.3903806691296,75.947624981672,323.6183926041057,39.78722672968187,0.0007770567554844,2.92353854694287,0,10596759.59187408,2041915.4433093613,17189223.079528697,-198.9912145100561,399.6611080523961,-383.3451774651336,42040.14820017424,-0.0002971073629921123,0.7904529980997901,-0.35527025753164837,45.28962069458044,-20.355486343089296
4239,1900,131779.2,1149251779.2,3783840.723347678,900767.3262204448,5038026.4052593075,-0.9177336208064887,2.8602444220709793,0.17668507551260526,52.5162642773277,13.390389355858,75.9440516166359,322.32287864835604,39.544109928885234,0.0007806493586062,3.00906144315061,0,10596719.798741845,2041995.3786026074,17189146.404695746,-199.01534209640255,399.6594944629981,-383.42188416483265,42040.1481407527,-0.00029710803741741425,0.7904534283109343,-0.35525938467564594,45.28964534386331,-20.35486337432911
4240,1900,131779.4,1149251779.4,3783840.5016225297,900767.8957333931,5038026.464999517,-1.0734880194365437,2.918040345801487,0.2826175249812404,52.5162652016492,13.3903982734399,75.9404574747509,322.38782795301717,39.29243911573127,0.0007842912627646,3.12205199396576,0,10596680.000779908,2042075.3135720892,17189069.714534424,-199.0394695937469,399.6578813169147,-383.4985905046277,42040.14808133106,-0.0002971084799281261,0.7904538587503426,-0.3552485101302962,45.289670006224746,-20.354240308776447
4241,1900,131779.6,1149251779.6,3783840.233885321,900768.4743127277,5038026.5574308075,-1.2187521454193442,2.996599819283327,0.37703634235900696,52.5162666089635,13.3904074779094,75.9368435128137,317.2335616114752,39.029135255851735,0.0007879853512082,3.25685794476096,0,11726625.135007177,-205264.0003133309,17503497.057980303,-103.13911875986251,522.101612440987,-141.66326111179498,43632.41243095544,-0.0005176680445980641,0.8411824950263566,-0.6914736237040499,48.1962067652946,-39.6185202828593
4242,1900,131779.8,1149251779.8,3783839.963651286,900769.0767908909,5038026.647457362,-1.3355179832138804,3.100504674127584,0.44569331536946066,52.5162679809801,13.3904170333704,75.9332113052251,316.2073226923705,38.76544079973985,0.0007917343158146,3.40519897350209,0,12192927.741533382,1169458.2721972077,16802955.102704223,-18.267618876236146,552.0138347679831,-406.499285963024,40524.33934096446,-0.00045819809080664225,0.8291283172319623,-0.4412654304945433,47.50555325217548,-25.282646812360706
4243,1900,131780.0,1149251780.0,3783839.6476997994,900769.6953922702,5038026.7687053075,-1.4101219576398911,3.228699781978393,0.4785824059246732,52.5162698142546,13.3904269758397,75.9295619681685,309.3872173943348,38.511764773119666,0.0007955406476049,3.55555724701855,0,12192924.092627548,1169568.6768195613,16802873.796628922,-18.292556493721424,552.0096523382855,-406.574656221258,40524.33924932477,-0.00045819865484493977,0.8291301298089517,-0.44125223194959134,47.505657105187026,-25.281890591439247
4244,1900,131780.2,1149251780.2,3783839.330068633,900770.3432345069,5038026.885993191,-1.4542783517699323,3.36097540350533,0.48803199865778213,52.5162715892351,13.3904373430651,75.9258967966749,308.1015961810523,38.27594631864115,0.0007994066476471,3.694490007986,0,12192920.43874001,1169679.0806039225,16802792.47546638,-18.317494213532527,552.0054702772769,-406.65002609853195,40524.33915768496,-0.00045819947066168726,0.8291319410752974,-0.44123902573835033,47.50576088310421,-25.28113393127178
4245,1900,131780.4,1149251780.4,3783839.0149134267,900771.0182199094,5038026.996594995,-1.4677214224372128,3.482183629862566,0.476534078835779,52.51627326565,13.3904480908099,75.9222171203688,306.574271879112,38.103256441393675,0.0008033344593036,3.80879163702293,0,12192916.779861286,1169789.483550649,16802711.13923903,-18.342432034978394,552.001288585824,-406.7253955953441,40524.339066045046,-0.0004582000015034282,0.8291337510294539,-0.4412258112278495,47.50586458583848,-25.28037679559175
4246,1900,131780.6,1149251780.6,3783838.7118801437,900771.7188751505,5038027.09357801,-1.4685822292970623,3.5737769095985583,0.4609089372312943,52.5162747411048,13.3904591650549,75.9185243643533,308.19071619142636,37.96767885292603,0.0008073261251417,3.8911504998145,0,12192913.11599947,1169899.8856637513,16802629.78792976,-18.36736995704064,551.9971072628879,-406.8007647120582,40524.33897440502,-0.00045820028617526987,0.8291355594809559,-0.4412125862587953,47.505968202477,-25.279619060680748
4247,1900,131780.8,1149251780.8,3783838.3955000704,900772.4307970619,5038027.198502265,-1.4559273689805399,3.634895063184019,0.4406130093435165,52.5162763339682,13.3904704462847,75.9148198772165,310.15728432287204,37.87301455380124,0.0008113835846367,3.94034598076221,0,12192909.447147204,1170010.286938032,16802548.421547454,-18.392307981185358,551.992926309569,-406.8761334471308,40524.33888276489,-0.0004582008239898035,0.8291373672667136,-0.4411993564665493,47.50607178097118,-25.278861049421224
