epoch,week,tow,time_gps_s,gt_pos_E_x_m,gt_pos_E_y_m,gt_pos_E_z_m,gt_vel_E_x_mps,gt_vel_E_y_mps,gt_vel_E_z_mps,gt_lat_deg,gt_lon_deg,gt_h_m,gt_pos_std_N_n_m,gt_pos_std_N_e_m,gt_pos_std_N_d_m,speed_mps,is_static,sat_pos_E_x_m,sat_pos_E_y_m,sat_pos_E_z_m,sat_vel_E_x_mps,sat_vel_E_y_mps,sat_vel_E_z_mps,sat_bias_m,sat_drift_mps,elev_rad,azim_rad,elev_deg,azim_deg
2438,1900,131414.7,1149251414.7,3783935.7321711285,900840.1403232629,5037941.278030755,-7.238754883809646,-2.3918849183100805,5.825375849830972,52.5150194124596,13.3911086600454,74.9011442717217,5.921762152429995,0.7809608402583074,8.11464132129588e-06,9.59456562446217,0,11429473.570034847,2873579.102302875,15843461.436041713,-178.65196132587994,378.28410592703864,-447.4883477063455,38648.301409947184,-0.00030664071391584,0.7501913607762994,-0.146919123433334,42.98279879965805,-8.417845702491629
2439,1900,131414.9,1149251414.9,3783934.3180415095,900839.6258771983,5037942.40479989,-7.260748695814525,-2.4203370136040308,5.846834463424739,52.5150362338971,13.3911061124452,74.8855687856225,10.700710307975518,0.8250572713018245,8.31845699722721e-06,9.63130189153498,0,11501874.714476736,3236916.75692033,15817068.778265463,-480.7561032827072,229.35987834013417,-295.70442800226414,37934.30587569259,-0.00032592578342397854,0.7673973460400925,-0.2852386764791284,43.96862913763767,-16.34297231615156
2440,1900,131415.1,1149251415.1,3783932.8775186827,900839.0974964601,5037943.553885767,-7.261539737676967,-2.447364861190031,5.85222149951538,52.5150533834819,13.3911034552029,74.8701135644272,13.471131622202156,0.8746321586680083,8.5364684287893e-06,9.64199411973682,0,11922878.652727434,4214086.974278918,15392041.429276714,-368.24545273126137,291.89476693278306,-521.745897102481,35503.625730169464,-0.00028565979524640937,0.7660603420725518,-0.08861806267456357,43.89202445310536,-5.077440979878304
2441,1900,131415.3,1149251415.3,3783931.446650214,900838.5662831209,5037944.696723729,-7.246355752337198,-2.4741003430384607,5.845638316300513,52.5150704366041,13.3911007244327,74.8550173453775,10.051477549507988,0.9319157919660134,8.76835088592403e-06,9.63339667624323,0,11002681.010327766,1868730.58605643,16270224.923121475,-268.0379756495399,327.1998038474885,-233.41277258277094,41133.904027527125,-0.0003454247485373904,0.7502058139161316,-0.3328957070453114,42.983626903571135,-19.073519031719812
2442,1900,131415.5,1149251415.5,3783930.016930652,900838.028898481,5037945.840495118,-7.220637106444032,-2.4999878688585238,5.83104506142495,52.5150874970528,13.391097901308,74.8404727671657,11.19432652429638,0.994680314980909,9.01442632154902e-06,9.61190023230394,0,10706691.82277334,1651330.2522630433,16140403.724225678,-63.2578763453804,507.00979934638514,-304.8444121633829,36573.408619373855,-0.00029138211448298534,0.7240249793919544,-0.19040880351647058,41.48357558120539,-10.909620823629513
2443,1900,131415.7,1149251415.7,3783928.58781216,900837.4860375711,5037946.985689224,-7.187083943572649,-2.5199767504580817,5.809559140610565,52.5151045701563,13.3910949976572,74.8266417247449,13.025283478014607,1.0703820367231438,9.27599285267662e-06,9.57890577482944,0,11640429.81074551,-324142.1132853876,16152700.122790096,31.34636027266197,618.6672401788021,-107.66227116170363,37079.72367404434,-0.00047724767416814127,0.7504184912713202,-0.448968805218949,42.99581241842145,-25.724017672076897
2444,1900,131415.9,1149251415.9,3783927.1870474997,900836.9462892971,5037948.110254025,-7.145829816214133,-2.5204020693094478,5.778853202527871,52.5151213286122,13.3910920418792,74.8136659600709,12.067571192652297,1.1501342569398627,9.55431726014444e-06,9.5294519616629,0,10706666.523937715,1651533.0621047819,16140281.758358376,-63.29995670803478,507.0026252433728,-304.98951466601085,36573.40850282112,-0.00029138163630856677,0.7240278308153381,-0.19040466359592892,41.48373895573088,-10.909383623654957
2445,1900,131416.1,1149251416.1,3783925.8020157795,900836.4126801412,5037949.223209012,-7.094426389133241,-2.509513555070014,5.738565902233094,52.5151379042988,13.3910891203984,74.801657437338,15.176172455111118,1.2718072227795876,9.84948411952764e-06,9.46359776660983,0,9740313.96345811,1943831.2015653348,16893354.085405126,-262.6525828579069,534.1964001882667,100.721064589801,42125.26614678819,-0.0003042127063963562,0.7390347832218391,-0.26335845490128384,42.34357399197708,-15.089327964929993
2446,1900,131416.3,1149251416.3,3783924.411640764,900835.8735647073,5037950.342421063,-7.037143058825057,-2.50262321657888,5.694602023055076,52.5151545603636,13.3910861382404,74.7906752124393,14.429865233001335,1.3330898154073099,1.01601085805123e-05,9.39217746827179,0,10257189.7805986,2943716.0038714483,16421600.54741844,-173.76032226744533,570.4512402871684,-137.52182101118257,39568.85172288919,-0.0002683733679305078,0.7398111046274541,-0.0823333048442753,42.388053932064494,-4.717350880940989
2447,1900,131416.5,1149251416.5,3783923.0449670884,900835.3411585618,5037951.444071604,-6.987872432206144,-2.4853027470810596,5.654763649837655,52.5151709448923,13.3910831713661,74.7807351509121,16.505365983773302,1.4000957893919772,1.04855586521955e-05,9.32649145225366,0,8963976.327610841,3485879.152093088,17614395.86248791,-371.9683300999872,599.7799897417694,353.76065187286775,46114.123153915396,-0.00014210959640574097,0.7672847908816377,-0.12835644119816406,43.962180202095794,-7.354282353973924
2448,1900,131416.7,1149251416.7,3783921.694002796,900834.8164201396,5037952.533949882,-6.952260738016201,-2.4361509576931097,5.6194620342500965,52.5151871434022,13.391080260774,74.7718348759809,14.426256290386965,1.4383055878891098,1.08265233628681e-05,9.26537179029578,0,9580344.176980104,4444095.036631278,17050834.506012816,-267.82921625409443,633.7634119639406,77.7218579231685,43054.22635292999,-0.00011601668624140215,0.7659445766647907,0.05621414438300292,43.88539158382703,3.220833222085109
2449,1900,131416.9,1149251416.9,3783920.348100493,900834.3033126694,5037953.619282435,-6.9202108860818745,-2.383242592993915,5.58615059516464,52.5152032627292,13.3910774995795,74.7639639892224,10.020512109075062,1.4985372473252363,1.11840035644153e-05,9.2072928940468,0,9962288.370101834,3328784.7334620035,16821875.192001197,-438.9293006170614,442.9150473803545,89.69202424124582,39039.799665284125,0.25364789037394075,0.7638794554379554,-0.19489358475101895,43.767068853346494,-11.166579860408604
2450,1900,131417.1,1149251417.1,3783918.9801218407,900833.7933923544,5037954.721794764,-6.891123540442922,-2.324197896539132,5.553959452809941,52.5152196238881,13.3910748593669,74.7571058956273,15.087889153911659,1.5619407572709945,1.15581194035952e-05,9.150734676264,0,10706590.55483192,1652141.6509705076,16139915.478902042,-63.42578221859346,506.981136294844,-305.4248890608509,36573.48936691754,0.20275205744874256,0.7240363640700954,-0.19039213154320395,41.48422787521399,-10.908665589925182
2451,1900,131417.3,1149251417.3,3783917.632420775,900833.3000301479,5037955.807488184,-6.8620400477871835,-2.2626424538319805,5.521325340528564,52.5152357250574,13.3910723872496,74.7512403712391,15.425106745636054,1.6312464263406807,1.19477266781934e-05,9.09352395979033,0,10706577.873937642,1652243.0505199058,16139854.387125423,-63.44682292354107,506.97755120025334,-305.49743833469387,36573.48931226853,-0.0002732448163442314,0.7240377848112102,-0.19039002953125383,41.48430927768365,-10.908545153511954
2452,1900,131417.5,1149251417.5,3783916.287220505,900832.8173500461,5037956.890642002,-6.830283188407263,-2.2030842229729752,5.487051534890352,52.5152517773488,13.3910700596711,74.7463461390638,19.16377289998276,1.698139193357627,1.23524628023898e-05,9.03405131012072,0,10706565.188832913,1652344.4493471428,16139793.280838128,-63.467863699230556,506.9739663753404,-305.5699873429588,36573.489257619585,-0.00027324447449548946,0.7240392049976506,-0.1903879236401379,41.4843906483728,-10.908424494838895
2453,1900,131417.7,1149251417.7,3783914.9504172103,900832.3447624213,5037957.966934143,-6.788436210299381,-2.168834460739821,5.449745118807837,52.5152677171979,13.3910678480677,74.7424010253356,14.438681483709752,1.7805484165236916,1.2773227513229e-05,8.97142301752438,0,10110144.950454917,2953211.2274532495,16704152.267932424,-142.90189240565783,561.2268923130614,-117.6214119052889,39595.95430460928,-0.00013208743491434558,0.7471822863938398,-0.06945318876840748,42.810391537302166,-3.979374590155161
2454,1900,131417.9,1149251417.9,3783913.639475854,900831.8825298174,5037959.023260686,-6.729711281700435,-2.166634587412866,5.40553940808517,52.5152833513546,13.3910656966205,74.7393831906142,15.291322492329273,1.8765069210098735,1.32111715378907e-05,8.89961660201054,0,10110116.3735722,2953323.476164459,16704128.737690194,-142.91956276408126,561.2214590579313,-117.69663743480196,39595.95427819184,-0.00013208705331635429,0.7471850892031693,-0.06944939660743157,42.81055212644753,-3.9791573153360056
2455,1900,131418.1,1149251418.1,3783912.320512201,900831.4127136888,5037960.0880547725,-6.657821382846078,-2.1678121188364043,5.352111834447722,52.5152990999928,13.3910634638694,74.7372669270373,14.77221875875865,1.955067311107528,1.36665257146535e-05,8.81312067527115,0,10706527.108288476,1652648.6415406943,16139609.87492444,-63.530986442779025,506.96321351539586,-305.7876327766182,36573.4890936732,-0.0002732433900140071,0.7240434610582372,-0.19038157737157935,41.48463450268177,-10.908060880434835
2456,1900,131418.3,1149251418.3,3783911.026219584,900830.9470197634,5037961.134802696,-6.582978183277646,-2.159876336683471,5.29486242727343,52.5153145719902,13.3910612060224,74.7360175567772,16.804962091685226,2.0579785214393107,1.41382200095988e-05,8.71987589791429,0,10706514.406348785,1652750.0375066798,16139548.710598856,-63.552027497190714,506.95962976713355,-305.86018072278836,36573.48903902455,-0.0002732430218505518,0.7240448784988861,-0.19037945417540084,41.48471571604866,-10.907939230254724
2457,1900,131418.5,1149251418.5,3783909.7560321474,900830.4844694141,5037962.164052516,-6.509022486137209,-2.1587838718520387,5.239490708408259,52.5153297758855,13.3910589109864,74.7355970369763,23.824836750871114,2.1517114887090028,1.46258805800282e-05,8.63017870115705,0,10706501.7002091,1652851.432754364,16139487.531764785,-63.57306862062098,506.95604628785634,-305.93272840170357,36573.48898437596,-0.0002732426926437862,0.7240462948955774,-0.19037732485208977,41.48479686960118,-10.907817229015782
2458,1900,131418.7,1149251418.7,3783908.487174724,900830.0190543124,5037963.193825133,-6.437754033060812,-2.155473848875556,5.185730007109722,52.5153449781445,13.3910565703602,74.7359754397725,28.13151475642451,2.252647050661042,1.51303196683847e-05,8.54298192729069,0,10110002.030702328,2953772.460151532,16704034.466271838,-142.9902449290816,561.1997273829732,-117.99753849039713,39595.95417252284,-0.00013208552380612154,0.7471962940005366,-0.06943419158835576,42.81119411404698,-3.9782861319155494
2459,1900,131418.9,1149251418.9,3783907.250901907,900829.5614773594,5037964.198878835,-6.370574000058935,-2.1408754286531693,5.133014655672999,52.5153598062378,13.3910542308899,74.7371343179896,25.837013459833244,2.3982063691133146,1.56525965321265e-05,8.45667784337275,0,10109973.436148075,2953884.7034349567,16704010.86080262,-143.00791565331252,561.1942948007915,-118.07276348902883,39595.954146105796,-0.00013208514532639777,0.7471990928691226,-0.06943037783971887,42.81135447740438,-3.9780676202145293
2460,1900,131419.1,1149251419.1,3783906.0136392843,900829.1041344905,5037965.205595759,-6.305915371190447,-2.1203821309749893,5.081133456300814,52.5153746499064,13.3910518981491,74.7390604450516,28.378690617600736,2.5493863280558875,1.61929294990455e-05,8.37129059647994,0,10706463.556535237,1653155.6142056093,16139303.908214275,-63.636192410449375,506.94529746678484,-306.15036984744813,36573.48882043064,-0.00027324162219883875,0.7240505404918117,-0.19037091407783915,41.48504012434693,-10.907449918707808
2461,1900,131419.3,1149251419.3,3783904.8033335586,900828.65495374,5037966.191705021,-6.2370212100376445,-2.114144718323376,5.02862445363027,52.5153891803971,13.3910495904055,74.7417433904116,23.67908318934919,2.697247156554862,1.67503312141242e-05,8.28595832478793,0,10706450.833560707,1653257.0065850487,16139242.67134285,-63.65723381348527,506.94171506527033,-306.22291646297793,36573.48876578235,-0.0002732412466381599,0.7240519541014997,-0.1903687672934223,41.485121118215936,-10.9073269170212
2462,1900,131419.5,1149251419.5,3783903.5838077366,900828.1987696649,5037967.186876841,-6.1609450417849825,-2.1164575822261633,4.9722759716330005,52.5154038359742,13.3910472137582,74.7451726923321,25.81806803865333,2.863294469505329,1.73244605918801e-05,8.19513055682071,0,10706438.106382685,1653358.3982518306,16139181.419956239,-63.67827528628753,506.938132932626,-306.29546281348627,36573.488711134116,-0.0002732408870845878,0.7240533675516304,-0.19036661914907332,41.48520210294297,-10.90720383741622
2463,1900,131419.7,1149251419.7,3783902.3936922033,900827.7466398218,5037968.160308983,-6.075374045059543,-2.112185460109957,4.907674433305117,52.5154181619476,13.3910447948732,74.7493339720972,27.22045952800083,3.047480962096835,1.79160759067749e-05,8.09053555388021,0,10706425.374989321,1653459.7892054422,16139120.154066784,-63.69931682974263,506.93455106930617,-306.3680088985801,36573.48865648596,-0.0002732407059132432,0.72405478003551,-0.1903644652694049,41.4852830323079,-10.907080429201645
2464,1900,131419.9,1149251419.9,3783901.23102424,900827.3013057958,5037969.112951704,-5.974862339135573,-2.0890515628253223,4.828576466525959,52.5154321726017,13.3910423797327,74.7542057064969,31.878291336708305,3.240666417910282,1.85261710593235e-05,7.96104685935536,0,10706412.6393893,1653561.1794390748,16139058.873660719,-63.72035844246283,506.9309694754576,-306.44055471716297,36573.48860183788,-0.0002732403469660009,0.7240561914646525,-0.19036230509444688,41.485363901240845,-10.906956660293535
2465,1900,131420.1,1149251420.1,3783900.0919364863,900826.8599560469,5037970.048145948,-5.851101047353475,-2.063702943221696,4.731739950753249,52.5154459176784,13.3910399412413,74.7597532261312,29.86929999555699,3.4700287480357352,1.91549786446602e-05,7.80279541355258,0,10706399.899583153,1653662.568955538,16138997.578749737,-63.74140012506622,506.92738815152893,-306.5131002681529,36573.48854718986,-0.0002732398258861698,0.7240576019691172,-0.19036013933670495,41.485444717193666,-10.906832571515475
2466,1900,131420.3,1149251420.3,3783898.9619216,900826.4219382573,5037970.976768544,-5.706013160866926,-2.0189347359816634,4.615543763626511,52.5154595583751,13.3910375195429,74.7659271549871,31.509807731039228,3.721934107338727,1.98016342716023e-05,7.61169678153902,0,10706387.155572774,1653763.9577607154,16138936.269333296,-63.762441875874245,506.9238070954518,-306.5856455521005,36573.488492541925,-0.00027323945917790603,0.7240590119051883,-0.19035796983220918,41.48552550057991,-10.90670826806423
2467,1900,131420.5,1149251420.5,3783897.8631744203,900825.9947899937,5037971.880846168,-5.537117268181766,-1.9646722063715818,4.479899554755971,52.5154728299864,13.3910351469324,74.7726670416357,33.388841113004275,4.0466194914887375,2.04658749839927e-05,7.38844398644183,0,10706374.407351485,1653865.3458452763,16138874.945404397,-63.78348369648908,506.92022630908735,-306.6581905692152,36573.488437894055,-0.0002732390955012913,0.7240604206174418,-0.19035579299035937,41.485606213846594,-10.906583544213577
2468,1900,131420.7,1149251420.7,3783896.8261180697,900825.5864592837,5037972.736183989,-5.351681839769283,-1.8997375068186662,4.330020828361959,52.5154853760256,13.391032833516,74.779904544841,30.232626692831104,4.314395436413553,2.11484539152181e-05,7.14132911179553,0,10706361.654925155,1653966.7332135362,16138813.606968887,-63.80452558625067,506.91664579151876,-306.73073531900866,36573.48838324626,-0.00027323890074815914,0.724061827508499,-0.19035360558764722,41.485686822766404,-10.906458215270069
2469,1900,131420.9,1149251420.9,3783895.7990594273,900825.185649765,5037973.583260477,-5.152895424268201,-1.8391381051923648,4.170951787086154,52.5154977951103,13.3910305937688,74.7875655160117,31.854680684462984,4.611242495105418,2.18503528617519e-05,6.87979643838478,0,10706348.898286529,1654068.1198666228,16138752.254024185,-63.82556754596637,506.91306554389763,-306.80327980461664,36573.488328598534,-0.0002732385574442257,0.7240632336653814,-0.19035141337679037,41.485767389621095,-10.906332610840167
2470,1900,131421.1,1149251421.1,3783894.8147313637,900824.8010405708,5037974.396016345,-4.956401414017328,-1.7661215329385018,4.011387792434768,52.5155097033274,13.391028440394,74.7955725474445,37.41852589590103,4.944189902706827,2.25718779961575e-05,6.61636851054086,0,10886452.748039985,403716.8109792084,16067784.122280497,66.20556259175136,607.4240992779535,-465.90514037206304,26611.061746031683,-0.00023919688672841794,0.7241631405255813,-0.31355897149032563,41.491491631054956,-17.965605694858564
2471,1900,131421.3,1149251421.3,3783893.877016344,900824.4311929988,5037975.171712826,-4.76389660226374,-1.7053607717993489,3.856976893717239,52.5155210611426,13.3910263395304,74.8038480005159,36.5452786052364,5.341160776358911,2.33123505539165e-05,6.36232952288081,0,10706323.372383697,1654270.8910328671,16138629.504603395,-63.8676516743084,506.90590585621,-306.94836797538045,36573.48821930329,-0.0002732376849356418,0.724066041473838,-0.19034700217719205,41.48592826519534,-10.906079867720596
2472,1900,131421.5,1149251421.5,3783892.9670819533,900824.0717135541,5037975.925086013,-4.5839195124451795,-1.640856339104206,3.7112475132770624,52.5155320870402,13.3910242924664,74.8123171794791,35.341727355644,5.695810374800229,2.40716371919719e-05,6.12193480257339,0,10706310.603119971,1654372.2755378252,16138568.10813002,-63.88869384344556,506.9023264172417,-307.020911660559,36573.48816465577,-0.00027323734248057007,0.7240674435815799,-0.19034478565257404,41.48600860005138,-10.905952870214797
2473,1900,131421.7,1149251421.7,3783892.09278492,900823.7293560785,5037976.648986607,-4.4184605350496335,-1.5783502092970845,3.5767044027121644,52.5155426762665,13.3910223691806,74.8209100199117,35.58788004157623,6.067298005964096,2.48505138867495e-05,5.89972857573633,0,11111798.180142106,2811293.1411619824,15740342.17872042,-231.77627601536105,435.9248939441473,-365.6606256349322,33505.231567451156,-0.0002513681451351398,0.7368845259527533,-0.13929131586657859,42.22037332559114,-7.980804521978592
2474,1900,131421.9,1149251421.9,3783891.2614135924,900823.4030915685,5037977.338075216,-4.269483434442583,-1.5163608844696486,3.4545494818103415,52.5155527507618,13.3910205300636,74.8295592710384,34.94505633334333,6.454630577682708,2.56499469181597e-05,5.69752150072339,0,10706285.051960869,1654575.0424055564,16138445.271661479,-63.93077838854616,506.8951683465813,-307.1659982293185,36573.48805536096,-0.00027323675615965236,0.7240702435428779,-0.19034032683028076,41.48616902601655,-10.905697398515796
2475,1900,131422.1,1149251422.1,3783890.44683915,900823.086749176,5037978.0128624635,-4.133150203386903,-1.4544758532393347,3.341846100387053,52.5155626141403,13.3910187758261,74.838202484197,37.35123925241567,6.868345808457404,2.64702747225176e-05,5.51056857049122,0,10706272.27006772,1654676.4247623652,16138383.831658542,-63.95182076649348,506.8915897158981,-307.23854111375135,36573.48800071366,-0.00027323624993490133,0.7240716419948766,-0.1903380877728297,41.48624915141393,-10.905569109973763
2476,1900,131422.3,1149251422.3,3783889.650350359,900822.782114718,5037978.671998777,-4.009455415207897,-1.38680283566618,3.2375436753443334,52.5155722471321,13.3910171276621,74.8467833725147,40.45237022783983,7.324744799848496,2.73109275623089e-05,5.33672595149065,0,10256145.79506624,2947138.6265306133,16420768.744377747,-174.29691758408174,570.3171289446275,-139.74317623568692,39568.93722845123,-0.00024893250117332045,0.7398870573606707,-0.08220872733525116,42.39240570312029,-4.710213115451656
2477,1900,131422.5,1149251422.5,3783888.882841482,900822.4919993217,5037979.306794821,-3.894792780821467,-1.3289143219954906,3.1417175764352705,52.5155815220014,13.3910155886892,74.8552523691906,44.4961273606492,7.806797130577433,2.81718358299894e-05,5.1774330909077,0,10706246.693669563,1654879.1873379466,16138260.908153849,-63.9939057265437,506.88443326188315,-307.383626081781,36573.487891419274,-0.0002732355550203162,0.7240744357017387,-0.19033358942304685,41.48640921902632,-10.90531137351643
2478,1900,131422.7,1149251422.7,3783888.129577009,900822.2114747692,5037979.929065072,-3.78608011691635,-1.2797977243275385,3.051888480264955,52.5155906137177,13.3910141385567,74.86356647485,44.63354039394851,8.322409892089972,2.90537601294743e-05,5.0285493099777,0,10706233.89915304,1654980.5675480915,16138199.424634684,-64.01494831180302,506.88085543904214,-307.4561681635411,36573.48783677219,-0.0002732353565079393,0.7240758312368887,-0.1903313316511101,41.486489177300584,-10.905182012713349
2479,1900,131422.9,1149251422.9,3783887.4080267227,900821.9433588437,5037980.5252301525,-3.6759583448773023,-1.2320773982216129,2.961256218835502,52.5155993221774,13.3910127580453,74.8716894281614,38.0179124082409,8.877190413903458,2.99576363405225e-05,4.87849596310928,0,10706221.100427486,1655081.9470450568,16138137.926599639,-64.03599096590786,506.87727788479805,-307.52870997887015,36573.48778212517,-0.0002732349703971219,0.7240772255222656,-0.1903290662011394,41.48656906396811,-10.905052211991334
2480,1900,131423.1,1149251423.1,3783886.7017258336,900821.6835386968,5037981.108267133,-3.5516895061191573,-1.182799522350944,2.859793064296698,52.5156078393574,13.3910114443878,74.8795919563098,45.04277817156278,9.457394265824169,3.08838272798669e-05,4.7108310762062,0,10706208.297486067,1655183.3258232882,16138076.414061943,-64.05703368960238,506.873700600976,-307.60125152803823,36573.487727478234,-0.00027323446374794,0.724078619069559,-0.1903267958240105,41.486648908346574,-10.904922128963943
2481,1900,131423.3,1149251423.3,3783886.0244058953,900821.4360097423,5037981.667194059,-3.403453846095628,-1.1277179599624405,2.739418920175887,52.515616003346,13.3910102079931,74.8872518355642,51.66602913492764,10.084824700775757,3.18318588202825e-05,4.51216820386193,0,10706195.490341952,1655284.703889435,16138014.887009028,-64.07807648293766,506.87012358576806,-307.67379280846643,36573.48767283136,-0.00027323410783234675,0.7240800114658942,-0.19032451827384161,41.48672868678,-10.904791634951637
2482,1900,131423.5,1149251423.5,3783885.382214583,900821.2022193071,5037982.197147144,-3.2256392512065544,-1.0628313289171463,2.5952362418834833,52.5156237425077,13.3910090486286,74.8946529469417,60.742502551320236,10.755455705101346,3.28016715304009e-05,4.27429645249808,0,10706182.678981664,1655386.0812389653,16137953.345454672,-64.09911934547551,506.8665468405657,-307.7463338215763,36573.48761818456,-0.00027323375434207264,0.7240814025674737,-0.1903222327716363,41.48680839102937,-10.904660685321202
2483,1900,131423.7,1149251423.7,3783884.776091382,900820.9823018344,5037982.697388321,-3.0183040745915544,-0.9876785382053236,2.4272066838647914,52.515631046067,13.3910079650159,74.9017847234593,70.75987950235374,11.409604605508951,3.37938951841989e-05,3.99712404957931,0,10706169.863424284,1655487.4578753714,16137891.789383527,-64.12016227667057,506.86297036365966,-307.8188745669922,36573.487563537834,-0.0002732335617717278,0.7240827924023275,-0.1903199394803483,41.48688802270072,-10.90452928940921
2484,1900,131423.9,1149251423.9,3783884.208135853,900820.7778108087,5037983.166067665,-2.7830061104969075,-0.9092018930378496,2.237725456253406,52.5156378867769,13.3910069722537,74.9086410779727,81.01797287995004,12.079029081860392,3.48092395890268e-05,3.68499475046183,0,10706157.043661362,1655588.8337958178,16137830.21880981,-64.14120527658544,506.85939415612506,-307.8914150445051,36573.48750889118,-0.0002732331962761236,0.7240841808316917,-0.1903176376103241,41.48696757384343,-10.904397401971837
2485,1900,131424.1,1149251424.1,3783883.7311761836,900820.6947583982,5037983.544941863,-2.525306636555329,-0.8270685525924314,2.030882470005004,52.5156434045735,13.3910074092624,74.9152199973741,62.481310039830234,10.475719371618581,3.58478020085727e-05,3.34450289374839,0,11585241.990201958,1290538.3254572072,14881471.51804624,-27.359368748169512,459.9562938312956,-66.97350517630197,38090.360446415456,-0.00023724885022602393,0.6911045714473016,-0.3471615708179044,39.597375146127845,-19.890892816997965
2486,1900,131424.3,1149251424.3,3783883.266562859,900820.5261299749,5037983.929456151,-2.25107789377385,-0.7441655585588459,1.811571313839133,52.5156490088945,13.3910065778567,74.9215227855236,61.212166613914405,10.202939712926515,3.69088226438045e-05,2.98377691651158,0,11585236.521710029,1290630.3198262681,14881458.117223937,-27.38539674876984,459.9529749987336,-67.04031091748466,38090.36039896364,-0.0002372588180605817,0.6911076379699623,-0.34715880113852166,39.59755084493408,-19.890734126058724
2487,1900,131424.5,1149251424.5,3783882.858143138,900820.3760102614,5037984.268416662,-1.9712629811166051,-0.6576439656977565,1.5874500684662476,52.5156539437115,13.391005819975,74.9275529576541,58.3263154789413,10.002356215697713,3.79918403543578e-05,2.615027924557,0,11585231.048023988,1290722.313536149,14881444.703031084,-27.411424837171783,459.94965661344395,-67.10711662151103,38090.3603515119,-0.00023725840935640008,0.6911107035146803,-0.3471560213181799,39.59772648770833,-19.89057485408534
2488,1900,131424.7,1149251424.7,3783882.50604238,900820.2458872938,5037984.561472583,-1.7007913771440202,-0.5697603527105195,1.3700575383419293,52.5156582037789,13.3910051565131,74.9333160514441,51.85032801719844,9.796871253175608,3.90969439057733e-05,2.25707240168671,0,11585225.56912876,1290814.306577882,14881431.275479732,-27.437453015957487,459.94633867699156,-67.1739222893345,38090.360304060254,-0.00023725813806718676,0.6911137680435828,-0.34715323101779316,39.59790207228064,-19.890414981649606
2489,1900,131424.9,1149251424.9,3783882.2049750495,900820.1339645708,5037984.812895172,-1.4560530625611894,-0.49187168166386175,1.1736384220538691,52.5156618520878,13.3910045797589,74.9388191471295,52.339961018546184,9.653782039381081,4.02242065096667e-05,1.93376715711529,0,12317276.834248327,2406478.6562202675,14518943.582064439,-133.08401991997246,336.6052158933038,-184.494061015317,40128.038192422704,-0.0002479310784110567,0.713258364407618,-0.31702941640579496,40.866693982960605,-18.164447541547585
2490,1900,131425.1,1149251425.1,3783881.9594745524,900820.0402595664,5037985.0193106225,-1.2526861060213397,-0.42575534978634827,1.0101750466219865,52.5156648387106,13.3910040744972,74.9440712857497,59.47337672270046,9.55280062221894,4.13730508951365e-05,1.66461518763597,0,12317250.220562804,2406545.9804272517,14518906.67731147,-133.11612530355384,336.60086779656933,-184.55882931227217,40128.03814283646,-0.0002479312581272097,0.7132598313058148,-0.31702697688728504,40.866778030036265,-18.164307767432934
2491,1900,131425.3,1149251425.3,3783881.7393336454,900819.9562864553,5037985.204775633,-1.0975159713135159,-0.3762828337410475,0.8856246808474847,52.5156675187692,13.3910036221786,74.9490832925026,60.4512989550724,9.458891647575651,4.25420165305083e-05,1.45960993199644,0,12317223.600463964,2406613.3037577327,14518869.759598922,-133.14823072902135,336.5965204177407,-184.62359746039985,40128.03809325017,-0.00024793159997595163,0.7132612978022941,-0.31702453129053,40.86686205409519,-18.16416764506048
2492,1900,131425.5,1149251425.5,3783881.5433307406,900819.8804086073,5037985.370506916,-0.9924403537106778,-0.34220923783793344,0.8011819657311655,52.5156699100945,13.3910032035178,74.9538668077595,57.91330585904638,9.376871831101873,4.37297971074075e-05,1.32058228079429,0,12317196.973947054,2406680.626221552,14518832.82892459,-133.18033619350004,336.59217375628685,-184.6883654576062,40128.03804366381,-0.0002479319280003741,0.7132627639024458,-0.31702207880673,40.86694605544623,-18.164027128089412
2493,1900,131425.7,1149251425.7,3783881.365491437,900819.8115999091,5037985.521158836,-0.9322474354261339,-0.32460442663983435,0.7531486662501462,52.5156720812791,13.3910028241923,74.9584336999182,60.333105505860345,9.325808583356915,4.49354591227463e-05,1.24164657939655,0,12317170.341007562,2406747.9478145144,14518795.885307362,-133.21244169845357,336.58782781293405,-184.75313330683036,40128.03799407738,-0.00024793243064777923,0.7132642296116164,-0.31701962145742796,40.8670300343957,-18.163886332345616
2494,1900,131425.9,1149251425.9,3783881.192190006,900819.7440276413,5037985.66794701,-0.9079089515129739,-0.319790158411043,0.7341360127401113,52.5156741978127,13.3910024471038,74.9627953173465,56.52902244605867,9.235678736955379,4.61579299275235e-05,1.21058667383046,0,11619492.712222386,980912.7435055652,14565974.76887261,-79.03741331026004,193.34454566389618,-340.69951853155277,41261.79517407095,-0.00020017613906020415,0.6780845215579921,-0.36136832483290027,38.851381238420636,-20.704879862637764
2495,1900,131426.1,1149251426.1,3783881.026309933,900819.6779060531,5037985.808695418,-0.9105046755614161,-0.32515608437064736,0.7370255126358964,52.5156762274386,13.3910020654855,74.9669621626474,57.97051824412828,9.186393497028645,4.73954318096626e-05,1.21571043003614,0,11619476.907273509,980951.4157562836,14565906.622993689,-79.07134622445582,193.34389778871818,-340.7648192679307,41261.795133949214,-0.00020060860015291837,0.6780848097636025,-0.3613674213551124,38.85139775138575,-20.704828097173635
